;SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest
14591;2010;2011;30;Saturday;16.04.2011;15:30;HSV;Hannover;0;0;7;3;191;360;379
14592;2010;2011;30;Saturday;16.04.2011;15:30;Wolfsburg;St. Pauli;2;2;16;17;154;405;612
14593;2010;2011;30;Saturday;16.04.2011;15:30;Hoffenheim;Frankfurt;1;0;10;14;210;340;341
14594;2010;2011;30;Saturday;16.04.2011;15:30;Koeln;Stuttgart;1;3;11;15;256;350;259
14595;2010;2011;30;Saturday;16.04.2011;15:30;Klautern;Nuernberg;0;2;12;6;234;336;294
14596;2010;2011;30;Saturday;16.04.2011;18:30;Bremen;Schalke;1;1;13;9;197;370;353
14597;2010;2011;30;Sunday;17.04.2011;15:30;Bayern;Leverkusen;5;1;4;2;195;358;370
14598;2010;2011;30;Sunday;17.04.2011;17:30;Dortmund;Freiburg;3;0;1;8;127;563;1048
14599;2010;2011;31;Thursday;21.04.2011;20:30;Freiburg;Hannover;1;3;8;4;244;339;279
14600;2010;2011;31;Saturday;23.04.2011;15:30;Schalke;Klautern;0;1;10;13;204;331;371
14601;2010;2011;31;Saturday;23.04.2011;15:30;Leverkusen;Hoffenheim;2;1;2;9;143;452;707
14602;2010;2011;31;Saturday;23.04.2011;15:30;Stuttgart;HSV;3;0;14;7;194;369;363
14603;2010;2011;31;Saturday;23.04.2011;15:30;Frankfurt;Bayern;1;1;15;3;661;438;146
14604;2010;2011;31;Saturday;23.04.2011;15:30;St. Pauli;Bremen;1;3;17;11;319;364;211
14605;2010;2011;31;Saturday;23.04.2011;18:30;Gladbach;Dortmund;1;0;18;1;540;408;158
14606;2010;2011;31;Sunday;24.04.2011;15:30;Wolfsburg;Koeln;4;1;16;12;157;413;551
14607;2010;2011;31;Sunday;24.04.2011;17:30;Nuernberg;Mainz;0;0;6;5;202;350;353
14608;2010;2011;32;Friday;29.04.2011;20:30;Bremen;Wolfsburg;0;1;11;16;200;359;349
14609;2010;2011;32;Friday;29.04.2011;20:30;Klautern;St. Pauli;2;0;12;18;162;391;526
14610;2010;2011;32;Saturday;30.04.2011;15:30;Dortmund;Nuernberg;2;0;1;6;143;447;706
14611;2010;2011;32;Saturday;30.04.2011;15:30;HSV;Freiburg;0;2;7;8;162;393;526
14612;2010;2011;32;Saturday;30.04.2011;15:30;Mainz;Frankfurt;3;0;5;15;201;333;376
14613;2010;2011;32;Saturday;30.04.2011;15:30;Hoffenheim;Stuttgart;1;2;9;13;274;341;245
14614;2010;2011;32;Saturday;30.04.2011;15:30;Koeln;Leverkusen;2;0;14;2;440;394;172
14615;2010;2011;32;Saturday;30.04.2011;15:30;Hannover;Gladbach;0;1;3;17;171;385;458
14616;2010;2011;32;Saturday;30.04.2011;18:30;Bayern;Schalke;4;1;4;10;129;549;953
14617;2010;2011;33;Saturday;07.05.2011;15:30;Schalke;Mainz;1;3;10;5;230;341;300
14618;2010;2011;33;Saturday;07.05.2011;15:30;Bremen;Dortmund;2;0;13;1;240;336;288
14619;2010;2011;33;Saturday;07.05.2011;15:30;Leverkusen;HSV;1;1;2;8;141;474;679
14620;2010;2011;33;Saturday;07.05.2011;15:30;Stuttgart;Hannover;2;1;12;4;178;379;420
14621;2010;2011;33;Saturday;07.05.2011;15:30;Wolfsburg;Klautern;1;2;15;11;146;438;661
14622;2010;2011;33;Saturday;07.05.2011;15:30;Frankfurt;Koeln;0;2;16;14;218;335;329
14623;2010;2011;33;Saturday;07.05.2011;15:30;Gladbach;Freiburg;2;0;17;7;158;405;532
14624;2010;2011;33;Saturday;07.05.2011;15:30;Nuernberg;Hoffenheim;1;2;6;9;182;362;419
14625;2010;2011;33;Saturday;07.05.2011;15:30;St. Pauli;Bayern;1;8;18;3;1007;620;124
14626;2010;2011;34;Saturday;14.05.2011;15:30;Bayern;Stuttgart;2;1;3;11;126;593;954
14627;2010;2011;34;Saturday;14.05.2011;15:30;Hoffenheim;Wolfsburg;1;3;9;15;329;340;215
14628;2010;2011;34;Saturday;14.05.2011;15:30;Hannover;Nuernberg;3;1;4;6;202;351;350
14629;2010;2011;34;Saturday;14.05.2011;15:30;Dortmund;Frankfurt;3;1;1;17;150;446;578
14630;2010;2011;34;Saturday;14.05.2011;15:30;HSV;Gladbach;1;1;7;16;276;346;242
14631;2010;2011;34;Saturday;14.05.2011;15:30;Mainz;St. Pauli;2;1;5;18;136;499;791
14632;2010;2011;34;Saturday;14.05.2011;15:30;Koeln;Schalke;2;1;13;14;250;352;266
14633;2010;2011;34;Saturday;14.05.2011;15:30;Freiburg;Leverkusen;0;1;8;2;434;360;180
14634;2010;2011;34;Saturday;14.05.2011;15:30;Klautern;Bremen;3;2;10;12;209;352;331
14635;2011;2012;1;Friday;05.08.2011;20:30;Dortmund;HSV;3;1;1;1;150;413;618
14636;2011;2012;1;Saturday;06.08.2011;15:30;Bremen;Klautern;2;0;1;1;178;375;425
14637;2011;2012;1;Saturday;06.08.2011;15:30;Hannover;Hoffenheim;2;1;1;1;218;339;325
14638;2011;2012;1;Saturday;06.08.2011;15:30;Stuttgart;Schalke;3;0;1;1;224;343;309
14639;2011;2012;1;Saturday;06.08.2011;15:30;Koeln;Wolfsburg;0;3;1;1;268;347;250
14640;2011;2012;1;Saturday;06.08.2011;15:30;Augsburg;Freiburg;2;2;1;1;217;333;331
14641;2011;2012;1;Saturday;06.08.2011;18:30;Hertha;Nuernberg;0;1;1;1;199;346;368
14642;2011;2012;1;Sunday;07.08.2011;15:30;Mainz;Leverkusen;2;0;1;1;333;329;219
14643;2011;2012;1;Sunday;07.08.2011;17:30;Bayern;Gladbach;0;1;1;1;121;653;1190
14644;2011;2012;2;Saturday;13.08.2011;15:30;HSV;Hertha;2;2;14;12;196;348;376
14645;2011;2012;2;Saturday;13.08.2011;15:30;Nuernberg;Hannover;1;2;7;6;190;362;384
14646;2011;2012;2;Saturday;13.08.2011;15:30;Freiburg;Mainz;1;2;9;4;277;331;250
14647;2011;2012;2;Saturday;13.08.2011;15:30;Hoffenheim;Dortmund;1;0;11;3;454;364;176
14648;2011;2012;2;Saturday;13.08.2011;15:30;Wolfsburg;Bayern;0;1;1;12;400;363;186
14649;2011;2012;2;Saturday;13.08.2011;15:40;Schalke;Koeln;5;1;17;17;159;395;545
14650;2011;2012;2;Saturday;13.08.2011;18:30;Gladbach;Stuttgart;1;1;7;1;270;339;251
14651;2011;2012;2;Sunday;14.08.2011;15:30;Klautern;Augsburg;1;1;15;9;187;349;416
14652;2011;2012;2;Sunday;14.08.2011;17:30;Leverkusen;Bremen;1;0;15;4;188;366;388
14653;2011;2012;3;Friday;19.08.2011;20:30;Gladbach;Wolfsburg;4;1;4;5;276;337;250
14654;2011;2012;3;Saturday;20.08.2011;15:30;Dortmund;Nuernberg;2;0;7;9;133;500;940
14655;2011;2012;3;Saturday;20.08.2011;15:30;Bayern;HSV;5;0;11;16;125;568;1213
14656;2011;2012;3;Saturday;20.08.2011;15:30;Bremen;Freiburg;5;3;8;14;157;401;577
14657;2011;2012;3;Saturday;20.08.2011;15:30;Stuttgart;Leverkusen;0;1;3;12;222;352;305
14658;2011;2012;3;Saturday;20.08.2011;15:30;Augsburg;Hoffenheim;0;2;13;9;293;337;235
14659;2011;2012;3;Saturday;20.08.2011;18:30;Koeln;Klautern;1;1;18;17;289;336;238
14660;2011;2012;3;Sunday;21.08.2011;15:30;Mainz;Schalke;2;4;1;6;231;340;298
14661;2011;2012;3;Sunday;21.08.2011;17:30;Hannover;Hertha;1;1;2;15;220;347;313
14662;2011;2012;4;Friday;26.08.2011;20:30;Hertha;Stuttgart;1;0;13;10;233;345;293
14663;2011;2012;4;Saturday;27.08.2011;15:30;HSV;Koeln;3;4;17;18;170;392;461
14664;2011;2012;4;Saturday;27.08.2011;15:30;Nuernberg;Augsburg;1;0;12;14;171;370;485
14665;2011;2012;4;Saturday;27.08.2011;15:30;Freiburg;Wolfsburg;3;0;16;11;268;340;254
14666;2011;2012;4;Saturday;27.08.2011;15:30;Klautern;Bayern;0;3;15;3;649;435;148
14667;2011;2012;4;Saturday;27.08.2011;15:30;Hoffenheim;Bremen;1;2;7;5;228;340;304
14668;2011;2012;4;Saturday;27.08.2011;18:30;Leverkusen;Dortmund;0;0;9;6;313;339;224
14669;2011;2012;4;Sunday;28.08.2011;15:30;Hannover;Mainz;1;1;2;8;227;336;310
14670;2011;2012;4;Sunday;28.08.2011;17:30;Schalke;Gladbach;1;0;4;1;171;373;475
14671;2011;2012;5;Friday;09.09.2011;20:30;Augsburg;Leverkusen;1;4;16;8;407;353;189
14672;2011;2012;5;Saturday;10.09.2011;15:30;Dortmund;Hertha;1;2;6;11;141;444;786
14673;2011;2012;5;Saturday;10.09.2011;15:30;Bayern;Freiburg;7;0;1;13;116;735;1550
14674;2011;2012;5;Saturday;10.09.2011;15:30;Mainz;Hoffenheim;0;4;7;9;209;340;346
14675;2011;2012;5;Saturday;10.09.2011;15:30;Stuttgart;Hannover;3;0;12;4;178;365;432
14676;2011;2012;5;Saturday;10.09.2011;15:30;Gladbach;Klautern;1;0;5;17;175;367;452
14677;2011;2012;5;Saturday;10.09.2011;18:30;Bremen;HSV;2;0;3;18;165;399;477
14678;2011;2012;5;Sunday;11.09.2011;15:30;Koeln;Nuernberg;1;2;14;10;251;341;271
14679;2011;2012;5;Sunday;11.09.2011;17:30;Wolfsburg;Schalke;2;1;15;2;310;352;221
14680;2011;2012;6;Friday;16.09.2011;20:45;Freiburg;Stuttgart;1;2;14;10;348;357;202
14681;2011;2012;6;Saturday;17.09.2011;15:30;Leverkusen;Koeln;1;4;4;15;136;493;808
14682;2011;2012;6;Saturday;17.09.2011;15:30;HSV;Gladbach;0;1;18;3;247;349;270
14683;2011;2012;6;Saturday;17.09.2011;15:30;Nuernberg;Bremen;1;1;7;2;259;346;258
14684;2011;2012;6;Saturday;17.09.2011;15:30;Hoffenheim;Wolfsburg;3;1;5;13;192;359;379
14685;2011;2012;6;Saturday;17.09.2011;15:30;Hertha;Augsburg;2;2;8;16;156;393;599
14686;2011;2012;6;Saturday;17.09.2011;18:30;Klautern;Mainz;3;1;17;12;270;336;252
14687;2011;2012;6;Sunday;18.09.2011;15:30;Hannover;Dortmund;2;1;9;11;401;372;184
14688;2011;2012;6;Sunday;18.09.2011;17:30;Schalke;Bayern;0;2;6;1;445;375;175
14689;2011;2012;7;Friday;23.09.2011;20:30;Stuttgart;HSV;1;2;6;18;154;431;560
14690;2011;2012;7;Saturday;24.09.2011;15:30;Schalke;Freiburg;4;2;9;16;143;458;692
14691;2011;2012;7;Saturday;24.09.2011;15:30;Mainz;Dortmund;1;2;13;11;385;352;193
14692;2011;2012;7;Saturday;24.09.2011;15:30;Wolfsburg;Klautern;1;0;14;15;182;361;428
14693;2011;2012;7;Saturday;24.09.2011;15:30;Gladbach;Nuernberg;1;0;3;8;210;339;343
14694;2011;2012;7;Saturday;24.09.2011;15:30;Augsburg;Hannover;0;0;17;5;273;343;248
14695;2011;2012;7;Saturday;24.09.2011;18:30;Bayern;Leverkusen;3;0;1;7;129;543;1000
14696;2011;2012;7;Sunday;25.09.2011;15:30;Koeln;Hoffenheim;2;0;12;4;321;358;213
14697;2011;2012;7;Sunday;25.09.2011;17:30;Bremen;Hertha;2;1;2;10;187;366;395
14698;2011;2012;8;Friday;30.09.2011;20:30;Klautern;Stuttgart;0;2;15;7;290;336;237
14699;2011;2012;8;Saturday;01.10.2011;15:30;Dortmund;Augsburg;4;0;8;16;124;585;1209
14700;2011;2012;8;Saturday;01.10.2011;15:30;Leverkusen;Wolfsburg;3;1;11;13;174;378;450
14701;2011;2012;8;Saturday;01.10.2011;15:30;Nuernberg;Mainz;3;3;9;14;192;350;394
14702;2011;2012;8;Saturday;01.10.2011;15:30;Freiburg;Gladbach;1;0;17;3;281;351;237
14703;2011;2012;8;Saturday;01.10.2011;15:30;Hoffenheim;Bayern;0;0;4;1;673;449;144
14704;2011;2012;8;Saturday;01.10.2011;18:30;Hertha;Koeln;3;0;12;10;183;374;406
14705;2011;2012;8;Sunday;02.10.2011;15:30;Hannover;Bremen;3;2;6;2;260;352;255
14706;2011;2012;8;Sunday;02.10.2011;17:30;HSV;Schalke;1;2;18;5;281;354;236
14707;2011;2012;9;Friday;14.10.2011;20:30;Bremen;Dortmund;0;2;2;6;327;354;212
14708;2011;2012;9;Saturday;15.10.2011;15:30;Bayern;Hertha;4;0;1;10;118;668;1467
14709;2011;2012;9;Saturday;15.10.2011;15:30;Mainz;Augsburg;0;1;14;17;160;388;556
14710;2011;2012;9;Saturday;15.10.2011;15:30;Stuttgart;Hoffenheim;2;0;7;8;221;344;314
14711;2011;2012;9;Saturday;15.10.2011;15:30;Wolfsburg;Nuernberg;2;1;13;11;225;338;315
14712;2011;2012;9;Saturday;15.10.2011;15:30;Gladbach;Leverkusen;2;2;3;9;267;333;258
14713;2011;2012;9;Saturday;15.10.2011;18:30;Schalke;Klautern;1;2;4;16;153;405;620
14714;2011;2012;9;Sunday;16.10.2011;15:30;Freiburg;HSV;1;2;15;18;228;351;298
14715;2011;2012;9;Sunday;16.10.2011;17:30;Koeln;Hannover;2;0;12;5;262;345;256
14716;2011;2012;10;Friday;21.10.2011;20:30;Augsburg;Bremen;1;1;16;5;408;368;183
14717;2011;2012;10;Saturday;22.10.2011;15:30;Dortmund;Koeln;5;0;3;10;129;552;964
14718;2011;2012;10;Saturday;22.10.2011;15:30;Nuernberg;Stuttgart;2;2;13;4;246;340;277
14719;2011;2012;10;Saturday;22.10.2011;15:30;Klautern;Freiburg;1;0;14;17;199;349;367
14720;2011;2012;10;Saturday;22.10.2011;15:30;Hoffenheim;Gladbach;1;0;9;2;209;336;352
14721;2011;2012;10;Saturday;22.10.2011;15:30;Hertha;Mainz;0;0;11;15;204;345;353
14722;2011;2012;10;Saturday;22.10.2011;18:30;HSV;Wolfsburg;1;1;18;12;210;342;340
14723;2011;2012;10;Sunday;23.10.2011;15:30;Leverkusen;Schalke;0;1;8;6;206;340;354
14724;2011;2012;10;Sunday;23.10.2011;17:30;Hannover;Bayern;2;1;7;1;815;455;139
14725;2011;2012;11;Friday;28.10.2011;20:30;Freiburg;Leverkusen;0;1;18;9;339;354;207
14726;2011;2012;11;Saturday;29.10.2011;15:30;Bayern;Nuernberg;4;0;1;13;115;725;1722
14727;2011;2012;11;Saturday;29.10.2011;15:30;Schalke;Hoffenheim;3;1;3;8;201;339;368
14728;2011;2012;11;Saturday;29.10.2011;15:30;Wolfsburg;Hertha;2;3;11;10;221;335;321
14729;2011;2012;11;Saturday;29.10.2011;15:30;Gladbach;Hannover;2;1;7;4;192;351;391
14730;2011;2012;11;Saturday;29.10.2011;15:45;Stuttgart;Dortmund;1;1;5;2;356;342;205
14731;2011;2012;11;Saturday;29.10.2011;18:30;Mainz;Bremen;1;3;15;6;271;336;253
14732;2011;2012;11;Sunday;30.10.2011;15:30;Koeln;Augsburg;3;0;12;16;192;349;391
14733;2011;2012;11;Sunday;30.10.2011;17:30;HSV;Klautern;1;1;17;14;191;344;402
14734;2011;2012;12;Friday;04.11.2011;20:30;Mainz;Stuttgart;3;1;15;6;251;342;268
14735;2011;2012;12;Saturday;05.11.2011;15:30;Dortmund;Wolfsburg;5;1;3;12;130;518;1034
14736;2011;2012;12;Saturday;05.11.2011;15:30;Bremen;Koeln;3;2;4;11;139;475;739
14737;2011;2012;12;Saturday;05.11.2011;15:30;Nuernberg;Freiburg;1;2;14;18;169;382;482
14738;2011;2012;12;Saturday;05.11.2011;15:30;Hoffenheim;Klautern;1;1;9;13;174;365;468
14739;2011;2012;12;Saturday;05.11.2011;15:30;Hertha;Gladbach;1;2;10;5;232;334;300
14740;2011;2012;12;Saturday;05.11.2011;18:30;Leverkusen;HSV;2;2;8;16;166;381;509
14741;2011;2012;12;Sunday;06.11.2011;15:30;Hannover;Schalke;2;2;7;2;249;335;277
14742;2011;2012;12;Sunday;06.11.2011;17:30;Augsburg;Bayern;1;2;17;1;1713;717;115
14743;2011;2012;13;Friday;18.11.2011;20:30;Klautern;Leverkusen;0;2;12;8;290;338;237
14744;2011;2012;13;Saturday;19.11.2011;15:30;Schalke;Nuernberg;4;0;5;15;174;361;482
14745;2011;2012;13;Saturday;19.11.2011;15:30;Freiburg;Hertha;2;2;17;10;246;344;277
14746;2011;2012;13;Saturday;19.11.2011;15:30;Wolfsburg;Hannover;4;1;13;6;244;339;281
14747;2011;2012;13;Saturday;19.11.2011;15:30;Gladbach;Bremen;5;0;4;3;238;340;289
14748;2011;2012;13;Saturday;19.11.2011;18:30;Bayern;Dortmund;0;1;1;2;163;387;529
14749;2011;2012;13;Sunday;20.11.2011;15:30;Stuttgart;Augsburg;2;1;7;18;140;457;776
14750;2011;2012;13;Sunday;20.11.2011;17:30;HSV;Hoffenheim;2;0;16;9;234;343;291
14751;2011;2012;13;Tuesday;13.12.2011;20:30;Koeln;Mainz;1;1;11;14;257;343;262
14752;2011;2012;14;Friday;25.11.2011;20:30;Koeln;Gladbach;0;3;11;3;346;343;208
14753;2011;2012;14;Saturday;26.11.2011;15:30;Dortmund;Schalke;2;0;2;4;167;380;496
14754;2011;2012;14;Saturday;26.11.2011;15:30;Nuernberg;Klautern;1;0;16;13;200;336;379
14755;2011;2012;14;Saturday;26.11.2011;15:30;Hoffenheim;Freiburg;1;1;9;17;169;377;488
14756;2011;2012;14;Saturday;26.11.2011;15:30;Augsburg;Wolfsburg;2;0;18;12;279;339;245
14757;2011;2012;14;Saturday;26.11.2011;15:30;Hertha;Leverkusen;3;3;10;7;279;336;245
14758;2011;2012;14;Saturday;26.11.2011;18:30;Hannover;HSV;1;1;8;14;224;345;307
14759;2011;2012;14;Sunday;27.11.2011;15:30;Bremen;Stuttgart;2;0;5;6;218;343;323
14760;2011;2012;14;Sunday;27.11.2011;17:30;Mainz;Bayern;3;2;15;1;781;477;138
14761;2011;2012;15;Friday;02.12.2011;20:30;Leverkusen;Hoffenheim;2;0;6;9;172;370;475
14762;2011;2012;15;Saturday;03.12.2011;15:30;Bayern;Bremen;4;1;3;4;128;583;963
14763;2011;2012;15;Saturday;03.12.2011;15:30;Freiburg;Hannover;1;1;17;8;220;347;315
14764;2011;2012;15;Saturday;03.12.2011;15:30;Klautern;Hertha;1;1;16;10;237;338;290
14765;2011;2012;15;Saturday;03.12.2011;15:30;Wolfsburg;Mainz;2;2;12;13;249;335;275
14766;2011;2012;15;Saturday;03.12.2011;15:30;Gladbach;Dortmund;1;1;2;1;398;349;191
14767;2011;2012;15;Saturday;03.12.2011;18:30;Stuttgart;Koeln;2;2;7;11;153;423;588
14768;2011;2012;15;Sunday;04.12.2011;15:30;HSV;Nuernberg;2;0;15;14;189;349;403
14769;2011;2012;15;Sunday;04.12.2011;17:30;Schalke;Augsburg;3;1;5;18;139;458;784
14770;2011;2012;16;Friday;09.12.2011;20:30;Hertha;Schalke;1;2;9;4;289;345;236
14771;2011;2012;16;Saturday;10.12.2011;15:30;Bremen;Wolfsburg;4;1;5;13;158;424;521
14772;2011;2012;16;Saturday;10.12.2011;15:30;Mainz;HSV;0;0;14;11;204;351;348
14773;2011;2012;16;Saturday;10.12.2011;15:30;Nuernberg;Hoffenheim;0;2;15;10;237;331;295
14774;2011;2012;16;Saturday;10.12.2011;15:30;Koeln;Freiburg;4;0;12;17;224;347;307
14775;2011;2012;16;Saturday;10.12.2011;15:30;Augsburg;Gladbach;1;0;18;3;381;345;197
14776;2011;2012;16;Saturday;10.12.2011;18:30;Hannover;Leverkusen;0;0;8;6;281;342;241
14777;2011;2012;16;Sunday;11.12.2011;15:30;Dortmund;Klautern;1;1;2;16;126;565;1122
14778;2011;2012;16;Sunday;11.12.2011;17:30;Stuttgart;Bayern;1;2;7;1;573;418;154
14779;2011;2012;17;Friday;16.12.2011;20:30;Bayern;Koeln;3;0;1;10;113;856;1733
14780;2011;2012;17;Saturday;17.12.2011;15:30;Leverkusen;Nuernberg;0;3;6;16;154;402;619
14781;2011;2012;17;Saturday;17.12.2011;15:30;HSV;Augsburg;1;1;13;17;153;412;609
14782;2011;2012;17;Saturday;17.12.2011;15:30;Freiburg;Dortmund;1;4;18;2;607;412;153
14783;2011;2012;17;Saturday;17.12.2011;15:30;Hoffenheim;Hertha;1;1;9;11;179;364;441
14784;2011;2012;17;Saturday;17.12.2011;15:30;Wolfsburg;Stuttgart;1;0;14;7;257;345;261
14785;2011;2012;17;Saturday;17.12.2011;18:30;Schalke;Bremen;5;0;3;5;200;349;361
14786;2011;2012;17;Sunday;18.12.2011;15:30;Klautern;Hannover;1;1;15;8;223;338;316
14787;2011;2012;17;Sunday;18.12.2011;17:30;Gladbach;Mainz;1;0;4;12;198;339;380
14788;2011;2012;18;Friday;20.01.2012;20:30;Gladbach;Bayern;3;1;4;1;488;375;170
14789;2011;2012;18;Saturday;21.01.2012;15:30;Schalke;Stuttgart;3;1;3;8;171;375;480
14790;2011;2012;18;Saturday;21.01.2012;15:30;Nuernberg;Hertha;2;0;15;11;211;343;340
14791;2011;2012;18;Saturday;21.01.2012;15:30;Freiburg;Augsburg;1;0;18;17;231;321;314
14792;2011;2012;18;Saturday;21.01.2012;15:30;Hoffenheim;Hannover;0;0;9;7;180;361;438
14793;2011;2012;18;Saturday;21.01.2012;15:30;Wolfsburg;Koeln;1;0;12;10;181;366;427
14794;2011;2012;18;Saturday;21.01.2012;18:30;Klautern;Bremen;0;0;16;5;259;340;262
14795;2011;2012;18;Sunday;22.01.2012;15:30;HSV;Dortmund;1;5;13;2;422;349;186
14796;2011;2012;18;Sunday;22.01.2012;17:30;Leverkusen;Mainz;3;2;6;14;191;337;416
14797;2011;2012;19;Friday;27.01.2012;20:30;Hannover;Nuernberg;1;0;7;12;223;329;323
14798;2011;2012;19;Saturday;28.01.2012;15:30;Bremen;Leverkusen;1;1;5;6;250;331;279
14799;2011;2012;19;Saturday;28.01.2012;15:30;Hertha;HSV;1;2;13;14;230;331;309
14800;2011;2012;19;Saturday;28.01.2012;15:30;Augsburg;Klautern;2;2;18;16;256;323;275
14801;2011;2012;19;Saturday;28.01.2012;15:30;Dortmund;Hoffenheim;3;1;2;8;131;504;963
14802;2011;2012;19;Saturday;28.01.2012;15:30;Bayern;Wolfsburg;2;0;1;9;116;727;1631
14803;2011;2012;19;Saturday;28.01.2012;18:30;Koeln;Schalke;1;4;11;3;358;356;200
14804;2011;2012;19;Sunday;29.01.2012;15:30;Mainz;Freiburg;3;1;15;17;164;377;538
14805;2011;2012;19;Sunday;29.01.2012;17:30;Stuttgart;Gladbach;0;3;10;4;253;332;274
14806;2011;2012;20;Friday;03.02.2012;20:30;Nuernberg;Dortmund;0;2;13;2;587;394;157
14807;2011;2012;20;Saturday;04.02.2012;15:30;Hertha;Hannover;0;1;15;7;246;325;288
14808;2011;2012;20;Saturday;04.02.2012;15:30;Schalke;Mainz;1;1;3;12;170;367;495
14809;2011;2012;20;Saturday;04.02.2012;15:30;Leverkusen;Stuttgart;2;2;6;10;177;363;455
14810;2011;2012;20;Saturday;04.02.2012;15:30;Wolfsburg;Gladbach;0;0;9;4;287;330;243
14811;2011;2012;20;Saturday;04.02.2012;15:30;Hoffenheim;Augsburg;2;2;8;17;165;363;553
14812;2011;2012;20;Saturday;04.02.2012;18:30;HSV;Bayern;1;1;11;1;604;405;153
14813;2011;2012;20;Sunday;05.02.2012;15:30;Freiburg;Bremen;2;2;18;5;289;344;236
14814;2011;2012;20;Sunday;05.02.2012;17:30;Klautern;Koeln;0;1;16;14;176;361;458
14815;2011;2012;21;Friday;10.02.2012;20:30;Wolfsburg;Freiburg;3;2;10;18;160;397;547
14816;2011;2012;21;Saturday;11.02.2012;15:30;Dortmund;Leverkusen;1;0;1;6;139;457;819
14817;2011;2012;21;Saturday;11.02.2012;15:30;Mainz;Hannover;1;1;13;7;186;351;412
14818;2011;2012;21;Saturday;11.02.2012;15:30;Bayern;Klautern;2;0;2;16;116;705;1599
14819;2011;2012;21;Saturday;11.02.2012;15:30;Bremen;Hoffenheim;1;1;5;8;205;335;367
14820;2011;2012;21;Saturday;11.02.2012;15:30;Stuttgart;Hertha;5;0;11;15;207;335;358
14821;2011;2012;21;Saturday;11.02.2012;18:30;Gladbach;Schalke;3;0;4;3;260;326;269
14822;2011;2012;21;Sunday;12.02.2012;15:30;Augsburg;Nuernberg;0;0;17;14;264;325;267
14823;2011;2012;21;Sunday;12.02.2012;17:30;Koeln;HSV;0;1;9;12;290;338;237
14824;2011;2012;22;Friday;17.02.2012;20:30;Hoffenheim;Mainz;1;1;11;13;236;323;305
14825;2011;2012;22;Saturday;18.02.2012;15:30;Hertha;Dortmund;0;1;15;1;688;399;151
14826;2011;2012;22;Saturday;18.02.2012;15:30;HSV;Bremen;1;3;10;5;208;342;346
14827;2011;2012;22;Saturday;18.02.2012;15:30;Nuernberg;Koeln;2;1;14;12;172;364;491
14828;2011;2012;22;Saturday;18.02.2012;15:30;Klautern;Gladbach;1;2;16;3;340;325;218
14829;2011;2012;22;Saturday;18.02.2012;15:30;Leverkusen;Augsburg;4;1;6;17;150;413;663
14830;2011;2012;22;Saturday;18.02.2012;18:30;Freiburg;Bayern;0;0;18;2;968;526;131
14831;2011;2012;22;Sunday;19.02.2012;15:30;Schalke;Wolfsburg;4;0;4;8;167;386;500
14832;2011;2012;22;Sunday;19.02.2012;17:30;Hannover;Stuttgart;4;2;7;9;241;336;287
14833;2011;2012;23;Friday;24.02.2012;20:30;Gladbach;HSV;1;1;2;11;173;362;482
14834;2011;2012;23;Saturday;25.02.2012;15:30;Koeln;Leverkusen;0;2;14;6;430;366;181
14835;2011;2012;23;Saturday;25.02.2012;15:30;Stuttgart;Freiburg;4;1;9;18;178;359;450
14836;2011;2012;23;Saturday;25.02.2012;15:30;Mainz;Klautern;4;0;13;16;179;352;458
14837;2011;2012;23;Saturday;25.02.2012;15:30;Wolfsburg;Hoffenheim;1;2;8;10;223;336;317
14838;2011;2012;23;Saturday;25.02.2012;15:30;Augsburg;Hertha;3;0;17;15;266;330;262
14839;2011;2012;23;Saturday;25.02.2012;18:30;Bremen;Nuernberg;0;1;5;12;179;361;442
14840;2011;2012;23;Sunday;26.02.2012;15:30;Bayern;Schalke;2;0;3;4;145;443;671
14841;2011;2012;23;Sunday;26.02.2012;17:30;Dortmund;Hannover;3;1;1;7;130;530;1033
14842;2011;2012;24;Saturday;03.03.2012;15:30;Leverkusen;Bayern;2;0;5;2;423;355;185
14843;2011;2012;24;Saturday;03.03.2012;15:30;Freiburg;Schalke;2;1;18;4;330;340;217
14844;2011;2012;24;Saturday;03.03.2012;15:30;Hertha;Bremen;1;0;16;6;266;341;254
14845;2011;2012;24;Saturday;03.03.2012;15:30;HSV;Stuttgart;0;4;12;8;197;351;371
14846;2011;2012;24;Saturday;03.03.2012;15:30;Klautern;Wolfsburg;0;0;17;13;235;329;301
14847;2011;2012;24;Saturday;03.03.2012;15:30;Hannover;Augsburg;2;2;7;15;168;358;531
14848;2011;2012;24;Saturday;03.03.2012;18:30;Dortmund;Mainz;2;1;1;11;133;498;967
14849;2011;2012;24;Sunday;04.03.2012;15:30;Nuernberg;Gladbach;1;0;10;3;266;321;269
14850;2011;2012;24;Sunday;04.03.2012;17:30;Hoffenheim;Koeln;1;1;9;14;159;385;572
14851;2011;2012;25;Friday;09.03.2012;20:30;Stuttgart;Klautern;0;0;8;18;157;401;591
14852;2011;2012;25;Saturday;10.03.2012;15:30;Wolfsburg;Leverkusen;3;2;11;5;282;342;242
14853;2011;2012;25;Saturday;10.03.2012;15:30;Mainz;Nuernberg;2;1;12;9;201;335;376
